universe,config,date,asset,weight
CORE20Y,regime开(MA关),2009-07-28,沪深300,1.0
CORE20Y,regime开(MA关),2009-07-29,沪深300,1.0
CORE20Y,regime开(MA关),2009-07-30,沪深300,1.0
CORE20Y,regime开(MA关),2009-07-31,沪深300,1.0
CORE20Y,regime开(MA关),2009-08-03,沪深300,1.0
CORE20Y,regime开(MA关),2009-08-04,中证500,1.0
CORE20Y,regime开(MA关),2009-08-05,中证500,1.0
CORE20Y,regime开(MA关),2009-08-06,中证500,1.0
CORE20Y,regime开(MA关),2009-08-07,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-08-10,上证综指,1.0
CORE20Y,regime开(MA关),2009-08-11,上证综指,1.0
CORE20Y,regime开(MA关),2009-08-12,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-08-13,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-08-14,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-08-17,上证国债指,1.0
CORE20Y,regime开(MA关),2009-08-18,上证国债指,1.0
CORE20Y,regime开(MA关),2009-08-19,上证国债指,1.0
CORE20Y,regime开(MA关),2009-08-20,上证国债指,1.0
CORE20Y,regime开(MA关),2009-08-21,上证国债指,1.0
CORE20Y,regime开(MA关),2009-08-24,上证国债指,1.0
CORE20Y,regime开(MA关),2009-08-25,上证国债指,1.0
CORE20Y,regime开(MA关),2009-08-26,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-08-27,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-08-28,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-08-31,上证国债指,1.0
CORE20Y,regime开(MA关),2009-09-01,上证国债指,1.0
CORE20Y,regime开(MA关),2009-09-02,上证国债指,1.0
CORE20Y,regime开(MA关),2009-09-03,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-09-04,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-09-07,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-09-08,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-09-09,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-09-10,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-09-11,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-09-14,中证500,1.0
CORE20Y,regime开(MA关),2009-09-15,中证500,1.0
CORE20Y,regime开(MA关),2009-09-16,中证500,1.0
CORE20Y,regime开(MA关),2009-09-17,中证500,1.0
CORE20Y,regime开(MA关),2009-09-18,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-09-21,中证500,1.0
CORE20Y,regime开(MA关),2009-09-22,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-09-23,上证国债指,1.0
CORE20Y,regime开(MA关),2009-09-24,上证国债指,1.0
CORE20Y,regime开(MA关),2009-09-25,上证国债指,1.0
CORE20Y,regime开(MA关),2009-09-28,上证国债指,1.0
CORE20Y,regime开(MA关),2009-09-29,上证国债指,1.0
CORE20Y,regime开(MA关),2009-09-30,上证国债指,1.0
CORE20Y,regime开(MA关),2009-10-09,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-10-12,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-10-13,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-10-14,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-10-15,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-10-16,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-10-19,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-10-20,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-10-21,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-10-22,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-10-23,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-10-26,沪深300,1.0
CORE20Y,regime开(MA关),2009-10-27,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-10-28,沪深300,1.0
CORE20Y,regime开(MA关),2009-10-29,沪深300,1.0
CORE20Y,regime开(MA关),2009-10-30,中证500,1.0
CORE20Y,regime开(MA关),2009-11-02,中证500,1.0
CORE20Y,regime开(MA关),2009-11-03,中证500,1.0
CORE20Y,regime开(MA关),2009-11-04,中证500,1.0
CORE20Y,regime开(MA关),2009-11-05,中证500,1.0
CORE20Y,regime开(MA关),2009-11-06,中证500,1.0
CORE20Y,regime开(MA关),2009-11-09,中证500,1.0
CORE20Y,regime开(MA关),2009-11-10,中证500,1.0
CORE20Y,regime开(MA关),2009-11-11,中证500,1.0
CORE20Y,regime开(MA关),2009-11-12,中证500,1.0
CORE20Y,regime开(MA关),2009-11-13,中证500,1.0
CORE20Y,regime开(MA关),2009-11-16,中证500,1.0
CORE20Y,regime开(MA关),2009-11-17,中证500,1.0
CORE20Y,regime开(MA关),2009-11-18,中证500,1.0
CORE20Y,regime开(MA关),2009-11-19,中证500,1.0
CORE20Y,regime开(MA关),2009-11-20,中证500,1.0
CORE20Y,regime开(MA关),2009-11-23,中证500,1.0
CORE20Y,regime开(MA关),2009-11-24,中证500,1.0
CORE20Y,regime开(MA关),2009-11-25,中证500,1.0
CORE20Y,regime开(MA关),2009-11-26,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-11-27,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-11-30,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-12-01,中证500,1.0
CORE20Y,regime开(MA关),2009-12-02,中证500,1.0
CORE20Y,regime开(MA关),2009-12-03,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-12-04,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2009-12-07,中证500,1.0
CORE20Y,regime开(MA关),2009-12-08,中证500,1.0
CORE20Y,regime开(MA关),2009-12-09,中证500,1.0
CORE20Y,regime开(MA关),2009-12-10,中证500,1.0
CORE20Y,regime开(MA关),2009-12-11,中证500,1.0
CORE20Y,regime开(MA关),2009-12-14,中证500,1.0
CORE20Y,regime开(MA关),2009-12-15,中证500,1.0
CORE20Y,regime开(MA关),2009-12-16,中证500,1.0
CORE20Y,regime开(MA关),2009-12-17,上证国债指,1.0
CORE20Y,regime开(MA关),2009-12-18,上证国债指,1.0
CORE20Y,regime开(MA关),2009-12-21,上证国债指,1.0
CORE20Y,regime开(MA关),2009-12-22,上证国债指,1.0
CORE20Y,regime开(MA关),2009-12-23,上证国债指,1.0
CORE20Y,regime开(MA关),2009-12-24,中证500,1.0
CORE20Y,regime开(MA关),2009-12-25,中证500,1.0
CORE20Y,regime开(MA关),2009-12-28,中证500,1.0
CORE20Y,regime开(MA关),2009-12-29,上证国债指,1.0
CORE20Y,regime开(MA关),2009-12-30,上证国债指,1.0
CORE20Y,regime开(MA关),2009-12-31,上证综指,1.0
CORE20Y,regime开(MA关),2010-01-04,中证500,1.0
CORE20Y,regime开(MA关),2010-01-05,上证国债指,1.0
CORE20Y,regime开(MA关),2010-01-06,上证国债指,1.0
CORE20Y,regime开(MA关),2010-01-07,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2010-01-08,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2010-01-11,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2010-01-12,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2010-01-13,中证500,1.0
CORE20Y,regime开(MA关),2010-01-14,中证500,1.0
CORE20Y,regime开(MA关),2010-01-15,中证500,1.0
CORE20Y,regime开(MA关),2010-01-18,中证500,1.0
CORE20Y,regime开(MA关),2010-01-19,中证500,1.0
CORE20Y,regime开(MA关),2010-01-20,中证500,1.0
CORE20Y,regime开(MA关),2010-01-21,中证500,1.0
CORE20Y,regime开(MA关),2010-01-22,上证国债指,1.0
CORE20Y,regime开(MA关),2010-01-25,上证国债指,1.0
CORE20Y,regime开(MA关),2010-01-26,上证国债指,1.0
CORE20Y,regime开(MA关),2010-01-27,上证国债指,1.0
CORE20Y,regime开(MA关),2010-01-28,上证国债指,1.0
CORE20Y,regime开(MA关),2010-01-29,上证国债指,1.0
CORE20Y,regime开(MA关),2010-02-01,上证国债指,1.0
CORE20Y,regime开(MA关),2010-02-02,上证国债指,1.0
CORE20Y,regime开(MA关),2010-02-03,上证国债指,1.0
CORE20Y,regime开(MA关),2010-02-04,上证国债指,1.0
CORE20Y,regime开(MA关),2010-02-05,上证国债指,1.0
CORE20Y,regime开(MA关),2010-02-08,上证国债指,1.0
CORE20Y,regime开(MA关),2010-02-09,上证国债指,1.0
CORE20Y,regime开(MA关),2010-02-10,上证国债指,1.0
CORE20Y,regime开(MA关),2010-02-11,上证国债指,1.0
CORE20Y,regime开(MA关),2010-02-12,上证国债指,1.0
CORE20Y,regime开(MA关),2010-02-22,上证国债指,1.0
CORE20Y,regime开(MA关),2010-02-23,上证国债指,1.0
CORE20Y,regime开(MA关),2010-02-24,上证国债指,1.0
CORE20Y,regime开(MA关),2010-02-25,上证国债指,1.0
CORE20Y,regime开(MA关),2010-02-26,上证国债指,1.0
CORE20Y,regime开(MA关),2010-03-01,上证国债指,1.0
CORE20Y,regime开(MA关),2010-03-02,上证国债指,1.0
CORE20Y,regime开(MA关),2010-03-03,上证国债指,1.0
CORE20Y,regime开(MA关),2010-03-04,上证国债指,1.0
CORE20Y,regime开(MA关),2010-03-05,上证国债指,1.0
CORE20Y,regime开(MA关),2010-03-08,上证国债指,1.0
CORE20Y,regime开(MA关),2010-03-09,上证国债指,1.0
CORE20Y,regime开(MA关),2010-03-10,上证国债指,1.0
CORE20Y,regime开(MA关),2010-03-11,上证国债指,1.0
CORE20Y,regime开(MA关),2010-03-12,上证国债指,1.0
CORE20Y,regime开(MA关),2010-03-15,上证国债指,1.0
CORE20Y,regime开(MA关),2010-03-16,上证国债指,1.0
CORE20Y,regime开(MA关),2010-03-17,上证国债指,1.0
CORE20Y,regime开(MA关),2010-03-18,上证国债指,1.0
CORE20Y,regime开(MA关),2010-03-19,上证国债指,1.0
CORE20Y,regime开(MA关),2010-03-22,上证国债指,1.0
CORE20Y,regime开(MA关),2010-03-23,上证国债指,1.0
CORE20Y,regime开(MA关),2010-03-24,上证国债指,1.0
CORE20Y,regime开(MA关),2010-03-25,上证国债指,1.0
CORE20Y,regime开(MA关),2010-03-26,上证国债指,1.0
CORE20Y,regime开(MA关),2010-03-29,上证国债指,1.0
CORE20Y,regime开(MA关),2010-03-30,上证国债指,1.0
CORE20Y,regime开(MA关),2010-03-31,上证国债指,1.0
CORE20Y,regime开(MA关),2010-04-01,中证500,1.0
CORE20Y,regime开(MA关),2010-04-02,中证500,1.0
CORE20Y,regime开(MA关),2010-04-06,中证500,1.0
CORE20Y,regime开(MA关),2010-04-07,上证国债指,1.0
CORE20Y,regime开(MA关),2010-04-08,上证国债指,1.0
CORE20Y,regime开(MA关),2010-04-09,上证国债指,1.0
CORE20Y,regime开(MA关),2010-04-12,上证国债指,1.0
CORE20Y,regime开(MA关),2010-04-13,上证国债指,1.0
CORE20Y,regime开(MA关),2010-04-14,中证500,1.0
CORE20Y,regime开(MA关),2010-04-15,上证国债指,1.0
CORE20Y,regime开(MA关),2010-04-16,上证国债指,1.0
CORE20Y,regime开(MA关),2010-04-19,上证国债指,1.0
CORE20Y,regime开(MA关),2010-04-20,上证国债指,1.0
CORE20Y,regime开(MA关),2010-04-21,上证国债指,1.0
CORE20Y,regime开(MA关),2010-04-22,上证国债指,1.0
CORE20Y,regime开(MA关),2010-04-23,上证国债指,1.0
CORE20Y,regime开(MA关),2010-04-26,上证国债指,1.0
CORE20Y,regime开(MA关),2010-04-27,上证国债指,1.0
CORE20Y,regime开(MA关),2010-04-28,上证国债指,1.0
CORE20Y,regime开(MA关),2010-04-29,上证国债指,1.0
CORE20Y,regime开(MA关),2010-04-30,上证国债指,1.0
CORE20Y,regime开(MA关),2010-05-03,上证国债指,1.0
CORE20Y,regime开(MA关),2010-05-04,上证国债指,1.0
CORE20Y,regime开(MA关),2010-05-05,上证国债指,1.0
CORE20Y,regime开(MA关),2010-05-06,上证国债指,1.0
CORE20Y,regime开(MA关),2010-05-07,上证国债指,1.0
CORE20Y,regime开(MA关),2010-05-10,上证国债指,1.0
CORE20Y,regime开(MA关),2010-05-11,上证国债指,1.0
CORE20Y,regime开(MA关),2010-05-12,上证国债指,1.0
CORE20Y,regime开(MA关),2010-05-13,上证国债指,1.0
CORE20Y,regime开(MA关),2010-05-14,上证国债指,1.0
CORE20Y,regime开(MA关),2010-05-17,上证国债指,1.0
CORE20Y,regime开(MA关),2010-05-18,上证国债指,1.0
CORE20Y,regime开(MA关),2010-05-19,上证国债指,1.0
CORE20Y,regime开(MA关),2010-05-20,上证国债指,1.0
CORE20Y,regime开(MA关),2010-05-21,上证国债指,1.0
CORE20Y,regime开(MA关),2010-05-24,上证国债指,1.0
CORE20Y,regime开(MA关),2010-05-25,上证国债指,1.0
CORE20Y,regime开(MA关),2010-05-26,上证国债指,1.0
CORE20Y,regime开(MA关),2010-05-27,上证国债指,1.0
CORE20Y,regime开(MA关),2010-05-28,上证国债指,1.0
CORE20Y,regime开(MA关),2010-05-31,上证国债指,1.0
CORE20Y,regime开(MA关),2010-06-01,上证国债指,1.0
CORE20Y,regime开(MA关),2010-06-02,上证国债指,1.0
CORE20Y,regime开(MA关),2010-06-03,上证国债指,1.0
CORE20Y,regime开(MA关),2010-06-04,上证国债指,1.0
CORE20Y,regime开(MA关),2010-06-07,上证国债指,1.0
CORE20Y,regime开(MA关),2010-06-08,上证国债指,1.0
CORE20Y,regime开(MA关),2010-06-09,上证国债指,1.0
CORE20Y,regime开(MA关),2010-06-10,上证国债指,1.0
CORE20Y,regime开(MA关),2010-06-11,上证国债指,1.0
CORE20Y,regime开(MA关),2010-06-14,上证国债指,1.0
CORE20Y,regime开(MA关),2010-06-17,上证国债指,1.0
CORE20Y,regime开(MA关),2010-06-18,上证国债指,1.0
CORE20Y,regime开(MA关),2010-06-21,上证国债指,1.0
CORE20Y,regime开(MA关),2010-06-22,上证国债指,1.0
CORE20Y,regime开(MA关),2010-06-23,上证国债指,1.0
CORE20Y,regime开(MA关),2010-06-24,上证国债指,1.0
CORE20Y,regime开(MA关),2010-06-25,上证国债指,1.0
CORE20Y,regime开(MA关),2010-06-28,上证国债指,1.0
CORE20Y,regime开(MA关),2010-06-29,上证国债指,1.0
CORE20Y,regime开(MA关),2010-06-30,上证国债指,1.0
CORE20Y,regime开(MA关),2010-07-01,上证国债指,1.0
CORE20Y,regime开(MA关),2010-07-02,上证国债指,1.0
CORE20Y,regime开(MA关),2010-07-05,上证国债指,1.0
CORE20Y,regime开(MA关),2010-07-06,上证国债指,1.0
CORE20Y,regime开(MA关),2010-07-07,上证国债指,1.0
CORE20Y,regime开(MA关),2010-07-08,上证国债指,1.0
CORE20Y,regime开(MA关),2010-07-09,上证国债指,1.0
CORE20Y,regime开(MA关),2010-07-12,上证国债指,1.0
CORE20Y,regime开(MA关),2010-07-13,上证国债指,1.0
CORE20Y,regime开(MA关),2010-07-14,上证国债指,1.0
CORE20Y,regime开(MA关),2010-07-15,上证国债指,1.0
CORE20Y,regime开(MA关),2010-07-16,上证国债指,1.0
CORE20Y,regime开(MA关),2010-07-19,上证国债指,1.0
CORE20Y,regime开(MA关),2010-07-20,上证国债指,1.0
CORE20Y,regime开(MA关),2010-07-21,上证国债指,1.0
CORE20Y,regime开(MA关),2010-07-22,上证国债指,1.0
CORE20Y,regime开(MA关),2010-07-23,上证国债指,1.0
CORE20Y,regime开(MA关),2010-07-26,上证国债指,1.0
CORE20Y,regime开(MA关),2010-07-27,上证国债指,1.0
CORE20Y,regime开(MA关),2010-07-28,上证国债指,1.0
CORE20Y,regime开(MA关),2010-07-29,上证国债指,1.0
CORE20Y,regime开(MA关),2010-07-30,上证国债指,1.0
CORE20Y,regime开(MA关),2010-08-02,上证国债指,1.0
CORE20Y,regime开(MA关),2010-08-03,上证国债指,1.0
CORE20Y,regime开(MA关),2010-08-04,上证国债指,1.0
CORE20Y,regime开(MA关),2010-08-05,上证国债指,1.0
CORE20Y,regime开(MA关),2010-08-06,上证国债指,1.0
CORE20Y,regime开(MA关),2010-08-09,上证国债指,1.0
CORE20Y,regime开(MA关),2010-08-10,上证国债指,1.0
CORE20Y,regime开(MA关),2010-08-11,上证国债指,1.0
CORE20Y,regime开(MA关),2010-08-12,上证国债指,1.0
CORE20Y,regime开(MA关),2010-08-13,上证国债指,1.0
CORE20Y,regime开(MA关),2010-08-16,上证国债指,1.0
CORE20Y,regime开(MA关),2010-08-17,上证国债指,1.0
CORE20Y,regime开(MA关),2010-08-18,上证国债指,1.0
CORE20Y,regime开(MA关),2010-08-19,上证国债指,1.0
CORE20Y,regime开(MA关),2010-08-20,上证国债指,1.0
CORE20Y,regime开(MA关),2010-08-23,上证国债指,1.0
CORE20Y,regime开(MA关),2010-08-24,上证国债指,1.0
CORE20Y,regime开(MA关),2010-08-25,上证国债指,1.0
CORE20Y,regime开(MA关),2010-08-26,上证国债指,1.0
CORE20Y,regime开(MA关),2010-08-27,上证国债指,1.0
CORE20Y,regime开(MA关),2010-08-30,上证国债指,1.0
CORE20Y,regime开(MA关),2010-08-31,上证国债指,1.0
CORE20Y,regime开(MA关),2010-09-01,上证国债指,1.0
CORE20Y,regime开(MA关),2010-09-02,上证国债指,1.0
CORE20Y,regime开(MA关),2010-09-03,上证国债指,1.0
CORE20Y,regime开(MA关),2010-09-06,中证500,1.0
CORE20Y,regime开(MA关),2010-09-07,中证500,1.0
CORE20Y,regime开(MA关),2010-09-08,中证500,1.0
CORE20Y,regime开(MA关),2010-09-09,中证500,1.0
CORE20Y,regime开(MA关),2010-09-10,中证500,1.0
CORE20Y,regime开(MA关),2010-09-13,中证500,1.0
CORE20Y,regime开(MA关),2010-09-14,中证500,1.0
CORE20Y,regime开(MA关),2010-09-15,中证500,1.0
CORE20Y,regime开(MA关),2010-09-16,上证国债指,1.0
CORE20Y,regime开(MA关),2010-09-17,上证国债指,1.0
CORE20Y,regime开(MA关),2010-09-20,上证国债指,1.0
CORE20Y,regime开(MA关),2010-09-21,上证国债指,1.0
CORE20Y,regime开(MA关),2010-09-27,中证500,1.0
CORE20Y,regime开(MA关),2010-09-28,中证500,1.0
CORE20Y,regime开(MA关),2010-09-29,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2010-09-30,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2010-10-07,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2010-10-08,沪深300,1.0
CORE20Y,regime开(MA关),2010-10-11,沪深300,1.0
CORE20Y,regime开(MA关),2010-10-12,沪深300,1.0
CORE20Y,regime开(MA关),2010-10-13,沪深300,1.0
CORE20Y,regime开(MA关),2010-10-14,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2010-10-15,沪深300,1.0
CORE20Y,regime开(MA关),2010-10-18,沪深300,1.0
CORE20Y,regime开(MA关),2010-10-19,沪深300,1.0
CORE20Y,regime开(MA关),2010-10-20,沪深300,1.0
CORE20Y,regime开(MA关),2010-10-21,沪深300,1.0
CORE20Y,regime开(MA关),2010-10-22,沪深300,1.0
CORE20Y,regime开(MA关),2010-10-25,沪深300,1.0
CORE20Y,regime开(MA关),2010-10-26,沪深300,1.0
CORE20Y,regime开(MA关),2010-10-27,沪深300,1.0
CORE20Y,regime开(MA关),2010-10-28,沪深300,1.0
CORE20Y,regime开(MA关),2010-10-29,沪深300,1.0
CORE20Y,regime开(MA关),2010-11-01,沪深300,1.0
CORE20Y,regime开(MA关),2010-11-02,沪深300,1.0
CORE20Y,regime开(MA关),2010-11-03,沪深300,1.0
CORE20Y,regime开(MA关),2010-11-04,沪深300,1.0
CORE20Y,regime开(MA关),2010-11-05,沪深300,1.0
CORE20Y,regime开(MA关),2010-11-08,中证500,1.0
CORE20Y,regime开(MA关),2010-11-09,中证500,1.0
CORE20Y,regime开(MA关),2010-11-10,中证500,1.0
CORE20Y,regime开(MA关),2010-11-11,中证500,1.0
CORE20Y,regime开(MA关),2010-11-12,中证500,1.0
CORE20Y,regime开(MA关),2010-11-15,中证500,1.0
CORE20Y,regime开(MA关),2010-11-16,中证500,1.0
CORE20Y,regime开(MA关),2010-11-17,中证500,1.0
CORE20Y,regime开(MA关),2010-11-18,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2010-11-19,中证500,1.0
CORE20Y,regime开(MA关),2010-11-22,中证500,1.0
CORE20Y,regime开(MA关),2010-11-23,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2010-11-24,中证500,1.0
CORE20Y,regime开(MA关),2010-11-25,中证500,1.0
CORE20Y,regime开(MA关),2010-11-26,中证500,1.0
CORE20Y,regime开(MA关),2010-11-29,中证500,1.0
CORE20Y,regime开(MA关),2010-11-30,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2010-12-01,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2010-12-02,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2010-12-03,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2010-12-06,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2010-12-07,上证国债指,1.0
CORE20Y,regime开(MA关),2010-12-08,上证国债指,1.0
CORE20Y,regime开(MA关),2010-12-09,上证国债指,1.0
CORE20Y,regime开(MA关),2010-12-10,上证国债指,1.0
CORE20Y,regime开(MA关),2010-12-13,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2010-12-14,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2010-12-15,中证500,1.0
CORE20Y,regime开(MA关),2010-12-16,中证500,1.0
CORE20Y,regime开(MA关),2010-12-17,中证500,1.0
CORE20Y,regime开(MA关),2010-12-20,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2010-12-21,沪深300,1.0
CORE20Y,regime开(MA关),2010-12-22,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2010-12-23,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2010-12-24,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2010-12-27,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2010-12-28,上证国债指,1.0
CORE20Y,regime开(MA关),2010-12-29,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2010-12-30,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2010-12-31,黄金期货AU0,1.0
CORE20Y,regime开(MA关),2011-01-04,沪深300,1.0
CORE20Y,regime开(MA关),2011-01-05,上证国债指,1.0
CORE20Y,regime开(MA关),2011-01-06,上证国债指,1.0
CORE20Y,regime开(MA关),2011-01-07,沪深300,1.0
CORE20Y,regime开(MA关),2011-01-10,上证国债指,1.0
CORE20Y,regime开(MA关),2011-01-11,上证国债指,1.0
CORE20Y,regime开(MA关),2011-01-12,上证国债指,1.0
CORE20Y,regime开(MA关),2011-01-13,上证国债指,1.0
CORE20Y,regime开(MA关),2011-01-14,上证国债指,1.0
CORE20Y,regime开(MA关),2011-01-17,上证国债指,1.0
CORE20Y,regime开(MA关),2011-01-18,上证国债指,1.0
CORE20Y,regime开(MA关),2011-01-19,上证国债指,1.0
CORE20Y,regime开(MA关),2011-01-20,上证国债指,1.0
CORE20Y,regime开(MA关),2011-01-21,上证国债指,1.0
CORE20Y,regime开(MA关),2011-01-24,上证国债指,1.0
CORE20Y,regime开(MA关),2011-01-25,上证国债指,1.0
CORE20Y,regime开(MA关),2011-01-26,上证国债指,1.0
CORE20Y,regime开(MA关),2011-01-27,上证国债指,1.0
CORE20Y,regime开(MA关),2011-01-28,上证国债指,1.0
CORE20Y,regime开(MA关),2011-01-31,上证国债指,1.0
CORE20Y,regime开(MA关),2011-02-01,上证国债指,1.0
CORE20Y,regime开(MA关),2011-02-09,上证国债指,1.0
CORE20Y,regime开(MA关),2011-02-10,上证国债指,1.0
CORE20Y,regime开(MA关),2011-02-11,上证国债指,1.0
CORE20Y,regime开(MA关),2011-02-14,上证综指,1.0
CORE20Y,regime开(MA关),2011-02-15,上证综指,1.0
CORE20Y,regime开(MA关),2011-02-16,上证综指,1.0
CORE20Y,regime开(MA关),2011-02-17,上证综指,1.0
CORE20Y,regime开(MA关),2011-02-18,中证500,1.0
CORE20Y,regime开(MA关),2011-02-21,中证500,1.0
CORE20Y,regime开(MA关),2011-02-22,中证500,1.0
CORE20Y,regime开(MA关),2011-02-23,中证500,1.0
CORE20Y,regime开(MA关),2011-02-24,中证500,1.0
CORE20Y,regime开(MA关),2011-02-25,中证500,1.0
CORE20Y,regime开(MA关),2011-02-28,中证500,1.0
CORE20Y,regime开(MA关),2011-03-01,中证500,1.0
CORE20Y,regime开(MA关),2011-03-02,中证500,1.0
